DATE,VALUE
2006-03-01,22.83
2006-04-01,23.33
2006-05-01,22.9
2006-06-01,22.91
2006-07-01,23.52
2006-08-01,23.14
2006-09-01,23.5
2006-10-01,23.55
2006-11-01,23.52
2006-12-01,23.88
2007-01-01,23.74
2007-02-01,23.76
2007-03-01,23.63
2007-04-01,24.13
2007-05-01,23.73
2007-06-01,23.84
2007-07-01,24.08
2007-08-01,23.87
2007-09-01,24.25
2007-10-01,24.03
2007-11-01,24.13
2007-12-01,24.32
2008-01-01,24.21
2008-02-01,24.23
2008-03-01,24.37
2008-04-01,24.22
2008-05-01,24.11
2008-06-01,24.28
2008-07-01,24.31
2008-08-01,24.42
2008-09-01,24.39
2008-10-01,24.35
2008-11-01,24.77
2008-12-01,24.78
2009-01-01,24.98
2009-02-01,25.29
2009-03-01,25.17
2009-04-01,25.18
2009-05-01,25.11
2009-06-01,25.03
2009-07-01,25.23
2009-08-01,25.76
2009-09-01,25.64
2009-10-01,25.67
2009-11-01,25.97
2009-12-01,25.98
2010-01-01,26.31
2010-02-01,26.26
2010-03-01,25.99
2010-04-01,26.14
2010-05-01,26.21
2010-06-01,25.81
2010-07-01,26.0
2010-08-01,26.05
2010-09-01,26.14
2010-10-01,26.18
2010-11-01,26.17
2010-12-01,26.3
2011-01-01,26.72
2011-02-01,26.37
2011-03-01,26.03
2011-04-01,26.31
2011-05-01,26.37
2011-06-01,26.1
2011-07-01,26.32
2011-08-01,26.19
2011-09-01,26.32
2011-10-01,26.69
2011-11-01,26.5
2011-12-01,26.59
2012-01-01,26.93
2012-02-01,26.62
2012-03-01,26.5
2012-04-01,26.98
2012-05-01,26.53
2012-06-01,26.53
2012-07-01,26.99
2012-08-01,26.65
2012-09-01,27.08
2012-10-01,26.96
2012-11-01,27.19
2012-12-01,27.65
2013-01-01,27.42
2013-02-01,27.38
2013-03-01,27.36
2013-04-01,27.65
2013-05-01,27.38
2013-06-01,27.74
2013-07-01,27.59
2013-08-01,27.44
2013-09-01,27.94
2013-10-01,27.72
2013-11-01,27.95
2013-12-01,28.1
2014-01-01,28.06
2014-02-01,28.24
2014-03-01,28.17
2014-04-01,28.16
2014-05-01,27.88
2014-06-01,28.01
2014-07-01,27.86
2014-08-01,27.99
2014-09-01,27.98
2014-10-01,27.98
2014-11-01,28.46
2014-12-01,28.23
2015-01-01,28.43
2015-02-01,28.66
2015-03-01,28.55
2015-04-01,28.57
2015-05-01,28.55
2015-06-01,28.43
2015-07-01,28.54
2015-08-01,28.85
2015-09-01,28.64
2015-10-01,28.78
2015-11-01,29.01
2015-12-01,28.8
2016-01-01,29.12
2016-02-01,29.08
2016-03-01,29.17
2016-04-01,29.52
2016-05-01,29.62
2016-06-01,29.26
2016-07-01,29.57
2016-08-01,29.43
2016-09-01,29.49
