DATE,VALUE
1900-01-01,4.11
1900-02-01,4.08
1900-03-01,4.05
1900-04-01,4.02
1900-05-01,4.03
1900-06-01,4.05
1900-07-01,4.07
1900-08-01,4.07
1900-09-01,4.09
1900-10-01,4.08
1900-11-01,4.02
1900-12-01,3.97
1901-01-01,3.95
1901-02-01,3.91
1901-03-01,3.88
1901-04-01,3.9
1901-05-01,3.92
1901-06-01,3.87
1901-07-01,3.9
1901-08-01,3.92
1901-09-01,3.86
1901-10-01,3.92
1901-11-01,3.88
1901-12-01,3.87
1902-01-01,3.85
1902-02-01,3.83
1902-03-01,3.81
1902-04-01,3.81
1902-05-01,3.81
1902-06-01,3.82
1902-07-01,3.83
1902-08-01,3.85
1902-09-01,3.8
1902-10-01,3.95
1902-11-01,3.91
1902-12-01,3.93
1903-01-01,3.93
1903-02-01,3.95
1903-03-01,4.01
1903-04-01,4.04
1903-05-01,4.02
1903-06-01,4.06
1903-07-01,4.12
1903-08-01,4.18
1903-09-01,4.17
1903-10-01,4.13
1903-11-01,4.11
1903-12-01,4.1
1904-01-01,4.09
1904-02-01,4.07
1904-03-01,4.13
1904-04-01,4.08
1904-05-01,4.06
1904-06-01,4.04
1904-07-01,4.01
1904-08-01,4.0
1904-09-01,3.99
1904-10-01,3.98
1904-11-01,3.94
1904-12-01,3.92
1905-01-01,3.9
1905-02-01,3.88
1905-03-01,3.89
1905-04-01,3.89
1905-05-01,3.89
1905-06-01,3.88
1905-07-01,3.88
1905-08-01,3.87
1905-09-01,3.88
1905-10-01,3.9
1905-11-01,3.9
1905-12-01,3.91
1906-01-01,3.92
1906-02-01,3.91
1906-03-01,3.95
1906-04-01,3.98
1906-05-01,3.98
1906-06-01,3.95
1906-07-01,3.99
1906-08-01,4.03
1906-09-01,4.05
1906-10-01,4.03
1906-11-01,4.02
1906-12-01,4.03
1907-01-01,4.05
1907-02-01,4.08
1907-03-01,4.18
1907-04-01,4.16
1907-05-01,4.15
1907-06-01,4.21
1907-07-01,4.22
1907-08-01,4.3
1907-09-01,4.36
1907-10-01,4.47
1907-11-01,4.64
1907-12-01,4.46
1908-01-01,4.36
1908-02-01,4.37
1908-03-01,4.39
1908-04-01,4.35
1908-05-01,4.24
1908-06-01,4.22
1908-07-01,4.23
1908-08-01,4.16
1908-09-01,4.14
1908-10-01,4.11
1908-11-01,4.08
1908-12-01,4.03
1909-01-01,4.06
1909-02-01,4.03
1909-03-01,4.04
1909-04-01,4.03
1909-05-01,4.03
1909-06-01,4.05
1909-07-01,4.05
1909-08-01,4.05
1909-09-01,4.08
1909-10-01,4.1
1909-11-01,4.11
1909-12-01,4.11
1910-01-01,4.09
1910-02-01,4.11
1910-03-01,4.12
1910-04-01,4.16
1910-05-01,4.18
1910-06-01,4.19
1910-07-01,4.21
1910-08-01,4.21
1910-09-01,4.17
1910-10-01,4.14
1910-11-01,4.17
1910-12-01,4.17
1911-01-01,4.15
1911-02-01,4.16
1911-03-01,4.19
1911-04-01,4.17
1911-05-01,4.15
1911-06-01,4.17
1911-07-01,4.17
1911-08-01,4.18
1911-09-01,4.2
1911-10-01,4.18
1911-11-01,4.16
1911-12-01,4.17
1912-01-01,4.17
1912-02-01,4.15
1912-03-01,4.17
1912-04-01,4.18
1912-05-01,4.19
1912-06-01,4.2
1912-07-01,4.21
1912-08-01,4.23
1912-09-01,4.27
1912-10-01,4.25
1912-11-01,4.25
1912-12-01,4.25
1913-01-01,4.25
1913-02-01,4.26
1913-03-01,4.33
1913-04-01,4.39
1913-05-01,4.45
1913-06-01,4.51
1913-07-01,4.49
1913-08-01,4.44
1913-09-01,4.41
1913-10-01,4.45
1913-11-01,4.52
1913-12-01,4.54
1914-01-01,4.43
1914-02-01,4.37
1914-03-01,4.37
1914-04-01,4.41
1914-05-01,4.41
1914-06-01,4.4
1914-07-01,4.45
1914-11-01,4.6
1914-12-01,4.71
1915-01-01,4.62
1915-02-01,4.63
1915-03-01,4.65
1915-04-01,4.59
1915-05-01,4.61
1915-06-01,4.67
1915-07-01,4.72
1915-08-01,4.75
1915-09-01,4.79
1915-10-01,4.66
1915-11-01,4.48
1915-12-01,4.48
1916-01-01,4.47
1916-02-01,4.47
1916-03-01,4.48
1916-04-01,4.51
1916-05-01,4.53
1916-06-01,4.52
1916-07-01,4.53
1916-08-01,4.54
1916-09-01,4.52
1916-10-01,4.46
1916-11-01,4.42
1916-12-01,4.42
1917-01-01,4.35
1917-02-01,4.42
1917-03-01,4.47
1917-04-01,4.6
1917-05-01,4.72
1917-06-01,4.76
1917-07-01,4.79
1917-08-01,4.83
1917-09-01,4.99
1917-10-01,5.07
1917-11-01,5.19
1917-12-01,5.28
1918-01-01,5.14
1918-02-01,5.16
1918-03-01,5.22
1918-04-01,5.28
1918-05-01,5.24
1918-06-01,5.3
1918-07-01,5.3
1918-08-01,5.32
1918-09-01,5.36
1918-10-01,5.23
1918-11-01,4.89
1918-12-01,4.98
1919-01-01,5.06
1919-02-01,5.11
1919-03-01,5.14
1919-04-01,5.21
1919-05-01,5.16
1919-06-01,5.2
1919-07-01,5.28
1919-08-01,5.44
1919-09-01,5.46
1919-10-01,5.33
1919-11-01,5.52
1919-12-01,5.57
1920-01-01,5.49
1920-02-01,5.72
1920-03-01,5.71
1920-04-01,5.9
1920-05-01,6.11
1920-06-01,6.08
1920-07-01,6.07
1920-08-01,5.87
1920-09-01,5.68
1920-10-01,5.49
1920-11-01,5.57
1920-12-01,5.79
1921-01-01,5.56
1921-02-01,5.58
1921-03-01,5.69
1921-04-01,5.71
1921-05-01,5.74
1921-06-01,5.89
1921-07-01,5.74
1921-08-01,5.61
1921-09-01,5.53
1921-10-01,5.5
1921-11-01,5.22
1921-12-01,5.09
1922-01-01,5.03
1922-02-01,5.01
1922-03-01,4.96
1922-04-01,4.85
1922-05-01,4.83
1922-06-01,4.84
1922-07-01,4.73
1922-08-01,4.65
1922-09-01,4.69
1922-10-01,4.8
1922-11-01,4.88
1922-12-01,4.88
1923-01-01,4.9
1923-02-01,4.93
1923-03-01,5.07
1923-04-01,5.06
1923-05-01,4.99
1923-06-01,5.0
1923-07-01,5.0
1923-08-01,4.95
1923-09-01,5.0
1923-10-01,5.01
1923-11-01,4.94
1923-12-01,4.94
1924-01-01,4.9
1924-02-01,4.91
1924-03-01,4.9
1924-04-01,4.88
1924-05-01,4.81
1924-06-01,4.74
1924-07-01,4.66
1924-08-01,4.72
1924-09-01,4.7
1924-10-01,4.68
1924-11-01,4.69
1924-12-01,4.74
1925-01-01,4.73
1925-02-01,4.72
1925-03-01,4.71
1925-04-01,4.64
1925-05-01,4.59
1925-06-01,4.59
1925-07-01,4.65
1925-08-01,4.71
1925-09-01,4.67
1925-10-01,4.69
1925-11-01,4.66
1925-12-01,4.63
1926-01-01,4.59
1926-02-01,4.56
1926-03-01,4.55
1926-04-01,4.52
1926-05-01,4.48
1926-06-01,4.5
1926-07-01,4.53
1926-08-01,4.52
1926-09-01,4.51
1926-10-01,4.51
1926-11-01,4.44
1926-12-01,4.43
1927-01-01,4.42
1927-02-01,4.41
1927-03-01,4.37
1927-04-01,4.31
1927-05-01,4.29
1927-06-01,4.35
1927-07-01,4.34
1927-08-01,4.32
1927-09-01,4.27
1927-10-01,4.24
1927-11-01,4.19
1927-12-01,4.17
1928-01-01,4.18
1928-02-01,4.2
1928-03-01,4.21
1928-04-01,4.24
1928-05-01,4.27
1928-06-01,4.35
1928-07-01,4.44
1928-08-01,4.49
1928-09-01,4.43
1928-10-01,4.43
1928-11-01,4.39
1928-12-01,4.47
1929-01-01,4.5
1929-02-01,4.52
1929-03-01,4.55
1929-04-01,4.62
1929-05-01,4.64
1929-06-01,4.64
1929-07-01,4.72
1929-08-01,4.76
1929-09-01,4.78
1929-10-01,4.77
1929-11-01,4.76
1929-12-01,4.8
1930-01-01,4.71
1930-02-01,4.71
1930-03-01,4.63
1930-04-01,4.55
1930-05-01,4.54
1930-06-01,4.53
1930-07-01,4.55
1930-08-01,4.46
1930-09-01,4.38
1930-10-01,4.34
1930-11-01,4.33
1930-12-01,4.37
1931-01-01,4.5
1931-02-01,4.38
1931-03-01,4.35
1931-04-01,4.32
1931-05-01,4.33
1931-06-01,4.26
1931-07-01,4.27
1931-08-01,4.24
