DATE,VALUE
1941-10-01,2.34
1941-11-01,2.34
1941-12-01,2.47
1942-01-01,2.48
1942-02-01,2.48
1942-03-01,2.46
1942-04-01,2.44
1942-05-01,2.45
1942-06-01,2.43
1942-07-01,2.46
1942-08-01,2.47
1942-09-01,2.46
1942-10-01,2.45
1942-11-01,2.47
1942-12-01,2.49
1943-01-01,2.46
1943-02-01,2.46
1943-03-01,2.48
1943-04-01,2.48
1943-05-01,2.46
1943-06-01,2.45
1943-07-01,2.45
1943-08-01,2.46
1943-09-01,2.48
1943-10-01,2.48
1943-11-01,2.48
1943-12-01,2.49
1944-01-01,2.49
1944-02-01,2.49
1944-03-01,2.48
1944-04-01,2.48
1944-05-01,2.49
1944-06-01,2.49
1944-07-01,2.49
1944-08-01,2.48
1944-09-01,2.47
1944-10-01,2.48
1944-11-01,2.48
1944-12-01,2.48
1945-01-01,2.44
1945-02-01,2.38
1945-03-01,2.4
1945-04-01,2.39
1945-05-01,2.39
1945-06-01,2.35
1945-07-01,2.34
1945-08-01,2.36
1945-09-01,2.37
1945-10-01,2.35
1945-11-01,2.33
1945-12-01,2.33
1946-01-01,2.21
1946-02-01,2.12
1946-03-01,2.09
1946-04-01,2.08
1946-05-01,2.19
1946-06-01,2.16
1946-07-01,2.18
1946-08-01,2.23
1946-09-01,2.28
1946-10-01,2.26
1946-11-01,2.25
1946-12-01,2.24
1947-01-01,2.21
1947-02-01,2.21
1947-03-01,2.19
1947-04-01,2.19
1947-05-01,2.19
1947-06-01,2.22
1947-07-01,2.25
1947-08-01,2.24
1947-09-01,2.24
1947-10-01,2.27
1947-11-01,2.36
1947-12-01,2.39
1948-01-01,2.45
1948-02-01,2.45
1948-03-01,2.44
1948-04-01,2.44
1948-05-01,2.42
1948-06-01,2.41
1948-07-01,2.44
1948-08-01,2.45
1948-09-01,2.45
1948-10-01,2.45
1948-11-01,2.44
1948-12-01,2.44
1949-01-01,2.42
1949-02-01,2.39
1949-03-01,2.38
1949-04-01,2.38
1949-05-01,2.38
1949-06-01,2.38
1949-07-01,2.27
1949-08-01,2.24
1949-09-01,2.22
1949-10-01,2.22
1949-11-01,2.2
1949-12-01,2.19
1950-01-01,2.2
1950-02-01,2.24
1950-03-01,2.27
1950-04-01,2.3
1950-05-01,2.31
1950-06-01,2.33
1950-07-01,2.34
1950-08-01,2.33
1950-09-01,2.36
1950-10-01,2.38
1950-11-01,2.38
1950-12-01,2.39
1951-01-01,2.39
1951-02-01,2.4
1951-03-01,2.47
1951-04-01,2.56
1951-05-01,2.63
1951-06-01,2.65
1951-07-01,2.63
1951-08-01,2.57
1951-09-01,2.56
1951-10-01,2.61
1951-11-01,2.66
1951-12-01,2.7
1952-01-01,2.74
1952-02-01,2.71
1952-03-01,2.7
1952-04-01,2.64
1952-05-01,2.57
1952-06-01,2.61
1952-07-01,2.61
1952-08-01,2.7
1952-09-01,2.71
1952-10-01,2.74
1952-11-01,2.71
1952-12-01,2.75
1953-01-01,2.8
1953-02-01,2.83
1953-03-01,2.89
1953-04-01,2.97
1953-05-01,3.11
1953-06-01,3.13
1953-07-01,3.02
1953-08-01,3.02
1953-09-01,2.98
1953-10-01,2.83
1953-11-01,2.86
1953-12-01,2.79
1954-01-01,2.69
1954-02-01,2.62
1954-03-01,2.53
1954-04-01,2.48
1954-05-01,2.54
1954-06-01,2.55
1954-07-01,2.47
1954-08-01,2.48
1954-09-01,2.52
1954-10-01,2.54
1954-11-01,2.57
1954-12-01,2.59
1955-01-01,2.68
1955-02-01,2.78
1955-03-01,2.78
1955-04-01,2.82
1955-05-01,2.81
1955-06-01,2.82
1955-07-01,2.91
1955-08-01,2.95
1955-09-01,2.92
1955-10-01,2.87
1955-11-01,2.89
1955-12-01,2.91
1956-01-01,2.88
1956-02-01,2.85
1956-03-01,2.93
1956-04-01,3.07
1956-05-01,2.97
1956-06-01,2.93
1956-07-01,3.0
1956-08-01,3.17
1956-09-01,3.21
1956-10-01,3.2
1956-11-01,3.3
1956-12-01,3.4
1957-01-01,3.34
1957-02-01,3.22
1957-03-01,3.26
1957-04-01,3.32
1957-05-01,3.4
1957-06-01,3.58
1957-07-01,3.6
1957-08-01,3.63
1957-09-01,3.66
1957-10-01,3.73
1957-11-01,3.57
1957-12-01,3.3
1958-01-01,3.24
1958-02-01,3.28
1958-03-01,3.25
1958-04-01,3.12
1958-05-01,3.14
1958-06-01,3.2
1958-07-01,3.36
1958-08-01,3.6
1958-09-01,3.75
1958-10-01,3.76
1958-11-01,3.7
1958-12-01,3.8
1959-01-01,3.91
1959-02-01,3.92
1959-03-01,3.92
1959-04-01,4.01
1959-05-01,4.08
1959-06-01,4.09
1959-07-01,4.11
1959-08-01,4.1
1959-09-01,4.26
1959-10-01,4.11
1959-11-01,4.12
1959-12-01,4.27
1960-01-01,4.37
1960-02-01,4.22
1960-03-01,4.08
1960-04-01,4.18
1960-05-01,4.16
1960-06-01,3.98
1960-07-01,3.86
1960-08-01,3.79
1960-09-01,3.84
1960-10-01,3.91
1960-11-01,3.93
1960-12-01,3.88
1961-01-01,3.89
1961-02-01,3.81
1961-03-01,3.78
1961-04-01,3.8
1961-05-01,3.73
1961-06-01,3.88
1961-07-01,3.9
1961-08-01,4.0
1961-09-01,4.02
1961-10-01,3.98
1961-11-01,3.98
1961-12-01,4.06
1962-01-01,4.08
1962-02-01,4.09
1962-03-01,4.01
1962-04-01,3.89
1962-05-01,3.88
1962-06-01,3.9
1962-07-01,4.02
